'get_datatypes_children_of'; 0.0102s
'__post_init__'; 0.0779s
'from_element'; 0.0779s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0463s
'prefixes'; 0.0466s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0019s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0518s
'from_element'; 0.0518s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0482s
'prefixes'; 0.0484s
'__post_init__'; 0.0490s
'from_element'; 0.0490s
'nodes_ids'; 0.0126s
'prefixes_nodes'; 0.0470s
'prefixes'; 0.0473s
'__post_init__'; 0.0479s
'from_element'; 0.0479s
'ontologies'; 0.2726s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2821s
'get_relations'; 0.2822s
'relations_from_node'; 0.2822s
'relations_from'; 0.2822s
'to_turtle'; 0.2822s
'nodes_ids'; 0.0122s
'ontology_nodes'; 0.0484s
'nodes_ids'; 0.0157s
'prefixes_nodes'; 0.0564s
'prefixes'; 0.0567s
'_get_children_by_filter'; 0.0129s
'get_class_elements_children_of'; 0.0130s
'get_classes_children_of'; 0.0130s
'_get_children_by_filter'; 0.0105s
'get_named_instance_elements_children_of'; 0.0105s
'get_named_instances_children_of'; 0.0108s
'_get_children_by_filter'; 0.0112s
'get_datatype_elements_children_of'; 0.0113s
'get_datatypes_children_of'; 0.0113s
'__post_init__'; 0.0918s
'from_element'; 0.0918s
'nodes_ids'; 0.0143s
'prefixes_nodes'; 0.0490s
'prefixes'; 0.0492s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0547s
'from_element'; 0.0547s
'nodes_ids'; 0.0139s
'prefixes_nodes'; 0.0487s
'prefixes'; 0.0489s
'__post_init__'; 0.0494s
'from_element'; 0.0494s
'nodes_ids'; 0.0128s
'prefixes_nodes'; 0.0468s
'prefixes'; 0.0471s
'__post_init__'; 0.0476s
'from_element'; 0.0476s
'ontologies'; 0.2920s
'nodes_ids'; 0.0106s
'get_ontology_contains_element_id'; 0.3026s
'get_relations'; 0.3027s
'relations_from_node'; 0.3027s
'relations_from'; 0.3027s
'to_turtle'; 0.3028s
'nodes_ids'; 0.0126s
'ontology_nodes'; 0.0461s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0487s
'prefixes'; 0.0490s
'_get_children_by_filter'; 0.0116s
'get_class_elements_children_of'; 0.0117s
'get_classes_children_of'; 0.0118s
'_get_children_by_filter'; 0.0115s
'get_named_instance_elements_children_of'; 0.0115s
'get_named_instances_children_of'; 0.0117s
'_get_children_by_filter'; 0.0114s
'get_datatype_elements_children_of'; 0.0115s
'get_datatypes_children_of'; 0.0115s
'__post_init__'; 0.0840s
'from_element'; 0.0840s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0477s
'prefixes'; 0.0480s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0534s
'from_element'; 0.0534s
'nodes_ids'; 0.0143s
'prefixes_nodes'; 0.0527s
'prefixes'; 0.0530s
'__post_init__'; 0.0537s
'from_element'; 0.0537s
'nodes_ids'; 0.0182s
'prefixes_nodes'; 0.0614s
'prefixes'; 0.0620s
'__post_init__'; 0.0626s
'from_element'; 0.0626s
'ontologies'; 0.2998s
'nodes_ids'; 0.0098s
'get_ontology_contains_element_id'; 0.3096s
'get_relations'; 0.3098s
'relations_from_node'; 0.3098s
'relations_from'; 0.3098s
'to_turtle'; 0.3099s
'nodes_ids'; 0.0132s
'ontology_nodes'; 0.0477s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0453s
'prefixes'; 0.0456s
'_get_children_by_filter'; 0.0101s
'get_class_elements_children_of'; 0.0101s
'get_classes_children_of'; 0.0101s
'_get_children_by_filter'; 0.0093s
'get_named_instance_elements_children_of'; 0.0093s
'get_named_instances_children_of'; 0.0095s
'_get_children_by_filter'; 0.0128s
'get_datatype_elements_children_of'; 0.0129s
'get_datatypes_children_of'; 0.0129s
'__post_init__'; 0.0781s
'from_element'; 0.0781s
'nodes_ids'; 0.0142s
'prefixes_nodes'; 0.0518s
'prefixes'; 0.0521s
'_get_children_by_filter'; 0.0021s
'get_class_elements_children_of'; 0.0021s
'get_classes_children_of'; 0.0022s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0025s
'get_datatype_elements_children_of'; 0.0026s
'get_datatypes_children_of'; 0.0026s
'__post_init__'; 0.0586s
'from_element'; 0.0586s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0493s
'prefixes'; 0.0496s
'__post_init__'; 0.0502s
'from_element'; 0.0502s
'nodes_ids'; 0.0133s
'prefixes_nodes'; 0.0471s
'prefixes'; 0.0474s
'__post_init__'; 0.0480s
'from_element'; 0.0482s
'ontologies'; 0.2829s
'nodes_ids'; 0.0109s
'get_ontology_contains_element_id'; 0.2938s
'get_relations'; 0.2940s
'relations_from_node'; 0.2940s
'relations_from'; 0.2940s
'to_turtle'; 0.2941s
'nodes_ids'; 0.0129s
'ontology_nodes'; 0.0449s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0459s
'prefixes'; 0.0462s
'_get_children_by_filter'; 0.0099s
'get_class_elements_children_of'; 0.0099s
'get_classes_children_of'; 0.0100s
'_get_children_by_filter'; 0.0099s
'get_named_instance_elements_children_of'; 0.0099s
'get_named_instances_children_of'; 0.0101s
'_get_children_by_filter'; 0.0099s
'get_datatype_elements_children_of'; 0.0099s
'get_datatypes_children_of'; 0.0099s
'__post_init__'; 0.0762s
'from_element'; 0.0762s
'nodes_ids'; 0.0142s
'prefixes_nodes'; 0.0461s
'prefixes'; 0.0464s
'_get_children_by_filter'; 0.0022s
'get_class_elements_children_of'; 0.0022s
'get_classes_children_of'; 0.0024s
'_get_children_by_filter'; 0.0024s
'get_named_instance_elements_children_of'; 0.0024s
'get_named_instances_children_of'; 0.0024s
'_get_children_by_filter'; 0.0025s
'get_datatype_elements_children_of'; 0.0025s
'get_datatypes_children_of'; 0.0025s
'__post_init__'; 0.0537s
'from_element'; 0.0538s
'nodes_ids'; 0.0128s
'prefixes_nodes'; 0.0487s
'prefixes'; 0.0491s
'__post_init__'; 0.0500s
'from_element'; 0.0500s
'nodes_ids'; 0.0140s
'prefixes_nodes'; 0.0473s
'prefixes'; 0.0476s
'__post_init__'; 0.0482s
'from_element'; 0.0482s
'ontologies'; 0.2731s
'nodes_ids'; 0.0092s
'get_ontology_contains_element_id'; 0.2823s
'nodes_ids'; 0.0130s
'ontology_nodes'; 0.0480s
'nodes_ids'; 0.0163s
'prefixes_nodes'; 0.0557s
'prefixes'; 0.0559s
'_get_children_by_filter'; 0.0097s
'get_class_elements_children_of'; 0.0097s
'get_classes_children_of'; 0.0097s
'_get_children_by_filter'; 0.0091s
'get_named_instance_elements_children_of'; 0.0092s
'get_named_instances_children_of'; 0.0095s
'_get_children_by_filter'; 0.0092s
'get_datatype_elements_children_of'; 0.0092s
'get_datatypes_children_of'; 0.0092s
'__post_init__'; 0.0844s
'from_element'; 0.0844s
'nodes_ids'; 0.0160s
'prefixes_nodes'; 0.0474s
'prefixes'; 0.0476s
'_get_children_by_filter'; 0.0016s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0528s
'from_element'; 0.0528s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0480s
'prefixes'; 0.0482s
'__post_init__'; 0.0489s
'from_element'; 0.0489s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0462s
'prefixes'; 0.0465s
'__post_init__'; 0.0470s
'from_element'; 0.0470s
'ontologies'; 0.2813s
'nodes_ids'; 0.0098s
'get_ontology_contains_element_id'; 0.2911s
'nodes_ids'; 0.0133s
'ontology_nodes'; 0.0476s
'nodes_ids'; 0.0176s
'prefixes_nodes'; 0.0532s
'prefixes'; 0.0535s
'_get_children_by_filter'; 0.0105s
'get_class_elements_children_of'; 0.0105s
'get_classes_children_of'; 0.0105s
'_get_children_by_filter'; 0.0097s
'get_named_instance_elements_children_of'; 0.0097s
'get_named_instances_children_of'; 0.0099s
'_get_children_by_filter'; 0.0097s
'get_datatype_elements_children_of'; 0.0097s
'get_datatypes_children_of'; 0.0097s
'__post_init__'; 0.0836s
'from_element'; 0.0836s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0463s
'prefixes'; 0.0466s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0018s
'get_datatype_elements_children_of'; 0.0018s
'get_datatypes_children_of'; 0.0018s
'__post_init__'; 0.0524s
'from_element'; 0.0524s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0469s
'prefixes'; 0.0472s
'__post_init__'; 0.0477s
'from_element'; 0.0477s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0476s
'prefixes'; 0.0479s
'__post_init__'; 0.0484s
'from_element'; 0.0485s
'ontologies'; 0.2798s
'nodes_ids'; 0.0094s
'get_ontology_contains_element_id'; 0.2893s
'nodes_ids'; 0.0123s
'ontology_nodes'; 0.0433s
'nodes_ids'; 0.0115s
'prefixes_nodes'; 0.0459s
'prefixes'; 0.0462s
'_get_children_by_filter'; 0.0125s
'get_class_elements_children_of'; 0.0125s
'get_classes_children_of'; 0.0125s
'_get_children_by_filter'; 0.0112s
'get_named_instance_elements_children_of'; 0.0112s
'get_named_instances_children_of'; 0.0116s
'_get_children_by_filter'; 0.0106s
'get_datatype_elements_children_of'; 0.0106s
'get_datatypes_children_of'; 0.0106s
'__post_init__'; 0.0810s
'from_element'; 0.0810s
'nodes_ids'; 0.0132s
'prefixes_nodes'; 0.0460s
'prefixes'; 0.0465s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0019s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0023s
'get_datatype_elements_children_of'; 0.0023s
'get_datatypes_children_of'; 0.0023s
'__post_init__'; 0.0525s
'from_element'; 0.0525s
'nodes_ids'; 0.0129s
'prefixes_nodes'; 0.0468s
'prefixes'; 0.0471s
'__post_init__'; 0.0476s
'from_element'; 0.0476s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0454s
'prefixes'; 0.0456s
'__post_init__'; 0.0461s
'from_element'; 0.0461s
'ontologies'; 0.2705s
'nodes_ids'; 0.0092s
'get_ontology_contains_element_id'; 0.2797s
'nodes_ids'; 0.0116s
'ontology_nodes'; 0.0454s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0485s
'prefixes'; 0.0488s
'_get_children_by_filter'; 0.0110s
'get_class_elements_children_of'; 0.0110s
'get_classes_children_of'; 0.0110s
'_get_children_by_filter'; 0.0111s
'get_named_instance_elements_children_of'; 0.0111s
'get_named_instances_children_of'; 0.0114s
'_get_children_by_filter'; 0.0104s
'get_datatype_elements_children_of'; 0.0104s
'get_datatypes_children_of'; 0.0104s
'__post_init__'; 0.0817s
'from_element'; 0.0817s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0478s
'prefixes'; 0.0480s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0020s
'__post_init__'; 0.0535s
'from_element'; 0.0535s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0456s
'prefixes'; 0.0458s
'__post_init__'; 0.0463s
'from_element'; 0.0464s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0439s
'prefixes'; 0.0441s
'__post_init__'; 0.0446s
'from_element'; 0.0446s
'ontologies'; 0.2717s
'nodes_ids'; 0.0086s
'get_ontology_contains_element_id'; 0.2803s
'get_relations'; 1.4228s
'relations_from_node'; 1.4228s
'relations_from'; 1.4228s
'to_turtle'; 1.4229s
'nodes_ids'; 0.0142s
'ontology_nodes'; 0.0437s
'nodes_ids'; 0.0117s
'prefixes_nodes'; 0.0476s
'prefixes'; 0.0478s
'_get_children_by_filter'; 0.0092s
'get_class_elements_children_of'; 0.0092s
'get_classes_children_of'; 0.0092s
'_get_children_by_filter'; 0.0111s
'get_named_instance_elements_children_of'; 0.0111s
'get_named_instances_children_of'; 0.0114s
'_get_children_by_filter'; 0.0110s
'get_datatype_elements_children_of'; 0.0110s
'get_datatypes_children_of'; 0.0110s
'__post_init__'; 0.0795s
'from_element'; 0.0795s
'nodes_ids'; 0.0121s
'prefixes_nodes'; 0.0439s
'prefixes'; 0.0441s
'_get_children_by_filter'; 0.0018s
'get_class_elements_children_of'; 0.0018s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0020s
'get_named_instance_elements_children_of'; 0.0020s
'get_named_instances_children_of'; 0.0020s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0497s
'from_element'; 0.0497s
'nodes_ids'; 0.0118s
'prefixes_nodes'; 0.0434s
'prefixes'; 0.0436s
'__post_init__'; 0.0442s
'from_element'; 0.0442s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0454s
'prefixes'; 0.0457s
'__post_init__'; 0.0462s
'from_element'; 0.0462s
'ontologies'; 0.2633s
'nodes_ids'; 0.0095s
'get_ontology_contains_element_id'; 0.2728s
'nodes_ids'; 0.0130s
'ontology_nodes'; 0.0490s
'nodes_ids'; 0.0142s
'prefixes_nodes'; 0.0461s
'prefixes'; 0.0464s
'_get_children_by_filter'; 0.0100s
'get_class_elements_children_of'; 0.0100s
'get_classes_children_of'; 0.0100s
'_get_children_by_filter'; 0.0095s
'get_named_instance_elements_children_of'; 0.0095s
'get_named_instances_children_of'; 0.0097s
'_get_children_by_filter'; 0.0112s
'get_datatype_elements_children_of'; 0.0112s
'get_datatypes_children_of'; 0.0112s
'__post_init__'; 0.0774s
'from_element'; 0.0774s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0463s
'prefixes'; 0.0466s
'_get_children_by_filter'; 0.0016s
'get_class_elements_children_of'; 0.0016s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0019s
'get_named_instance_elements_children_of'; 0.0019s
'get_named_instances_children_of'; 0.0019s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0020s
'get_datatypes_children_of'; 0.0020s
'__post_init__'; 0.0522s
'from_element'; 0.0522s
'nodes_ids'; 0.0116s
'prefixes_nodes'; 0.0426s
'prefixes'; 0.0429s
'__post_init__'; 0.0434s
'from_element'; 0.0434s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0425s
'prefixes'; 0.0428s
'__post_init__'; 0.0433s
'from_element'; 0.0433s
'ontologies'; 0.2653s
'nodes_ids'; 0.0091s
'get_ontology_contains_element_id'; 0.2744s
'nodes_ids'; 0.0117s
'ontology_nodes'; 0.0420s
'nodes_ids'; 0.0123s
'prefixes_nodes'; 0.0436s
'prefixes'; 0.0438s
'_get_children_by_filter'; 0.0094s
'get_class_elements_children_of'; 0.0094s
'get_classes_children_of'; 0.0094s
'_get_children_by_filter'; 0.0096s
'get_named_instance_elements_children_of'; 0.0096s
'get_named_instances_children_of'; 0.0099s
'_get_children_by_filter'; 0.0094s
'get_datatype_elements_children_of'; 0.0094s
'get_datatypes_children_of'; 0.0094s
'__post_init__'; 0.0726s
'from_element'; 0.0726s
'nodes_ids'; 0.0120s
'prefixes_nodes'; 0.0427s
'prefixes'; 0.0430s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0017s
'get_named_instance_elements_children_of'; 0.0017s
'get_named_instances_children_of'; 0.0017s
'_get_children_by_filter'; 0.0017s
'get_datatype_elements_children_of'; 0.0017s
'get_datatypes_children_of'; 0.0017s
'__post_init__'; 0.0482s
'from_element'; 0.0482s
'nodes_ids'; 0.0125s
'prefixes_nodes'; 0.0448s
'prefixes'; 0.0450s
'__post_init__'; 0.0456s
'from_element'; 0.0456s
'nodes_ids'; 0.0128s
'prefixes_nodes'; 0.0451s
'prefixes'; 0.0454s
'__post_init__'; 0.0459s
'from_element'; 0.0459s
'ontologies'; 0.2543s
'nodes_ids'; 0.0086s
'get_ontology_contains_element_id'; 0.2629s
'nodes_ids'; 0.0116s
'ontology_nodes'; 0.0428s
'nodes_ids'; 0.0130s
'prefixes_nodes'; 0.0445s
'prefixes'; 0.0450s
'_get_children_by_filter'; 0.0107s
'get_class_elements_children_of'; 0.0107s
'get_classes_children_of'; 0.0108s
'_get_children_by_filter'; 0.0112s
'get_named_instance_elements_children_of'; 0.0112s
'get_named_instances_children_of'; 0.0115s
'_get_children_by_filter'; 0.0099s
'get_datatype_elements_children_of'; 0.0099s
'get_datatypes_children_of'; 0.0099s
'__post_init__'; 0.0772s
'from_element'; 0.0772s
'nodes_ids'; 0.0126s
'prefixes_nodes'; 0.0456s
'prefixes'; 0.0458s
'_get_children_by_filter'; 0.0019s
'get_class_elements_children_of'; 0.0019s
'get_classes_children_of'; 0.0020s
'_get_children_by_filter'; 0.0018s
'get_named_instance_elements_children_of'; 0.0018s
'get_named_instances_children_of'; 0.0018s
'_get_children_by_filter'; 0.0016s
'get_datatype_elements_children_of'; 0.0016s
'get_datatypes_children_of'; 0.0016s
'__post_init__'; 0.0512s
'from_element'; 0.0512s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0492s
'prefixes'; 0.0495s
'__post_init__'; 0.0500s
'from_element'; 0.0500s
'nodes_ids'; 0.0147s
'prefixes_nodes'; 0.0489s
'prefixes'; 0.0492s
'__post_init__'; 0.0499s
'from_element'; 0.0499s
'ontologies'; 0.2712s
'nodes_ids'; 0.0115s
'get_ontology_contains_element_id'; 0.2827s
'nodes_ids'; 0.0144s
'ontology_nodes'; 0.0490s
'nodes_ids'; 0.0136s
'prefixes_nodes'; 0.0484s
'prefixes'; 0.0486s
'_get_children_by_filter'; 0.0109s
'get_class_elements_children_of'; 0.0110s
'get_classes_children_of'; 0.0110s
'_get_children_by_filter'; 0.0115s
'get_named_instance_elements_children_of'; 0.0116s
'get_named_instances_children_of'; 0.0117s
'_get_children_by_filter'; 0.0117s
'get_datatype_elements_children_of'; 0.0118s
'get_datatypes_children_of'; 0.0118s
'__post_init__'; 0.0832s
'from_element'; 0.0832s
'nodes_ids'; 0.0163s
'prefixes_nodes'; 0.0530s
'prefixes'; 0.0533s
'_get_children_by_filter'; 0.0017s
'get_class_elements_children_of'; 0.0017s
'get_classes_children_of'; 0.0018s
'_get_children_by_filter'; 0.0025s
'get_named_instance_elements_children_of'; 0.0025s
'get_named_instances_children_of'; 0.0026s
'_get_children_by_filter'; 0.0024s
'get_datatype_elements_children_of'; 0.0024s
'get_datatypes_children_of'; 0.0025s
'__post_init__'; 0.0602s
'from_element'; 0.0602s
'nodes_ids'; 0.0137s
'prefixes_nodes'; 0.0484s
'prefixes'; 0.0488s
'__post_init__'; 0.0496s
'from_element'; 0.0496s
'nodes_ids'; 0.0127s
'prefixes_nodes'; 0.0532s
'prefixes'; 0.0534s
'__post_init__'; 0.0539s
'from_element'; 0.0539s
'ontologies'; 0.2960s
'nodes_ids'; 0.0096s
'get_ontology_contains_element_id'; 0.3057s
'nodes_ids'; 0.0142s
'ontology_nodes'; 0.0461s
'nodes_ids'; 0.0143s
'prefixes_nodes'; 0.0463s
'prefixes'; 0.0465s
'_get_children_by_filter'; 0.0101s
'get_class_elements_children_of'; 0.0102s
'get_classes_children_of'; 0.0102s
'_get_children_by_filter'; 0.0098s
'get_named_instance_elements_children_of'; 0.0098s
'get_named_instances_children_of'; 0.0100s
'_get_children_by_filter'; 0.0116s
'get_datatype_elements_children_of'; 0.0116s
'get_datatypes_children_of'; 0.0116s
'__post_init__'; 0.0785s
'from_element'; 0.0785s
'nodes_ids'; 0.0146s
'prefixes_nodes'; 0.0493s
'prefixes'; 0.0497s
'_get_children_by_filter'; 0.0016s
'get_class_elements_children_of'; 0.0016s
'get_classes_children_of'; 0.0017s
'_get_children_by_filter'; 0.0016s
'get_named_instance_elements_children_of'; 0.0016s
'get_named_instances_children_of'; 0.0016s
'_get_children_by_filter'; 0.0019s
'get_datatype_elements_children_of'; 0.0019s
'get_datatypes_children_of'; 0.0019s
'__post_init__'; 0.0550s
'from_element'; 0.0550s
'nodes_ids'; 0.0131s
'prefixes_nodes'; 0.0467s
'prefixes'; 0.0470s
'__post_init__'; 0.0477s
'from_element'; 0.0477s
'nodes_ids'; 0.0144s
'prefixes_nodes'; 0.0507s
'prefixes'; 0.0509s
'__post_init__'; 0.0514s
'from_element'; 0.0514s
'ontologies'; 0.2787s
'nodes_ids'; 0.0107s
'get_ontology_contains_element_id'; 0.2894s
'nodes_ids'; 0.0141s
'ontology_nodes'; 0.0500s
'nodes_ids'; 0.0126s
'prefixes_nodes'; 0.0495s
'prefixes'; 0.0498s
'_get_children_by_filter'; 0.0094s
'get_class_elements_children_of'; 0.0094s
'get_classes_children_of'; 0.0094s
'_get_children_by_filter'; 0.0106s
'get_named_instance_elements_children_of'; 0.0106s
'get_named_instances_children_of'; 0.0108s
'_get_children_by_filter'; 0.0115s
'get_datatype_elements_children_of'; 0.0116s
'get_datatypes_children_of'; 0.0116s
'__post_init__'; 0.0816s
'from_element'; 0.0816s
'nodes_ids'; 0.0119s
'prefixes_nodes'; 0.0511s
'prefixes'; 0.0516s
'_get_children_by_filter'; 0.0022s
'get_class_elements_children_of'; 0.0023s
'get_classes_children_of'; 0.0024s
'_get_children_by_filter'; 0.0023s
'get_named_instance_elements_children_of'; 0.0023s
